CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
21059163,BURGLARY RESIDENTIAL,12/20/2021 12:00:00 AM,1899-12-31T17:00:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"1700 BLOCK MARIN AVE
Berkeley, CA
(37.889481, -122.28172)",1700 BLOCK MARIN AVE,Berkeley,CA
21051011,DISTURBANCE,11/03/2021 12:00:00 AM,1899-12-31T14:00:00.000,DISORDERLY CONDUCT,3,03/18/2022 12:00:00 AM,"1600 BLOCK DERBY ST
Berkeley, CA
(37.859006, -122.277874)",1600 BLOCK DERBY ST,Berkeley,CA
21049489,BURGLARY AUTO,10/25/2021 12:00:00 AM,1899-12-31T16:30:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1900 BLOCK DWIGHT WAY
Berkeley, CA
(37.863506, -122.270959)",1900 BLOCK DWIGHT WAY,Berkeley,CA
22009018,THEFT MISD. (UNDER $950),02/25/2022 12:00:00 AM,1899-12-31T17:10:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
22002989,NARCOTICS,01/20/2022 12:00:00 AM,1899-12-31T16:17:00.000,DRUG VIOLATION,4,03/18/2022 12:00:00 AM,"2500 BLOCK HASTE ST
Berkeley, CA
(37.866025, -122.258623)",2500 BLOCK HASTE ST,Berkeley,CA
22003958,BURGLARY RESIDENTIAL,01/06/2022 12:00:00 AM,1899-12-31T07:30:00.000,BURGLARY - RESIDENTIAL,4,03/18/2022 12:00:00 AM,"200 BLOCK ALVARADO RD
Berkeley, CA
(37.855962, -122.236495)",200 BLOCK ALVARADO RD,Berkeley,CA
21054442,DISTURBANCE,11/23/2021 12:00:00 AM,1899-12-31T16:15:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2500 BLOCK SHATTUCK AVE
Berkeley, CA
(37.863793, -122.26741)",2500 BLOCK SHATTUCK AVE,Berkeley,CA
21059851,VANDALISM,12/28/2021 12:00:00 AM,1899-12-31T09:30:00.000,VANDALISM,2,03/18/2022 12:00:00 AM,"2680 BANCROFT WAY
Berkeley, CA
(37.869229, -122.255004)",2680 BANCROFT WAY,Berkeley,CA
22000300,DISTURBANCE,01/03/2022 12:00:00 AM,1899-12-31T09:02:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"2020 KITTREDGE ST
Berkeley, CA
(37.868356, -122.268904)",2020 KITTREDGE ST,Berkeley,CA
21049462,BURGLARY COMMERCIAL,10/25/2021 12:00:00 AM,1899-12-31T18:00:00.000,BURGLARY - COMMERCIAL,1,03/18/2022 12:00:00 AM,"2500 BLOCK HILLEGASS AVE
Berkeley, CA
(37.865156, -122.256478)",2500 BLOCK HILLEGASS AVE,Berkeley,CA
21048738,VANDALISM,10/21/2021 12:00:00 AM,1899-12-31T17:00:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"800 BLOCK PERALTA AVE
Berkeley, CA
(37.891027, -122.285625)",800 BLOCK PERALTA AVE,Berkeley,CA
21056197,THEFT MISD. (UNDER $950),12/04/2021 12:00:00 AM,1899-12-31T16:48:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2700 BLOCK MILVIA ST
Berkeley, CA
(37.860225, -122.269453)",2700 BLOCK MILVIA ST,Berkeley,CA
21046090,BURGLARY AUTO,10/06/2021 12:00:00 AM,1899-12-31T00:01:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1700 BLOCK FRANKLIN ST
Berkeley, CA
(37.874431, -122.28595)",1700 BLOCK FRANKLIN ST,Berkeley,CA
21060004,FRAUD/FORGERY,12/29/2021 12:00:00 AM,1899-12-31T11:35:00.000,FRAUD,3,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21091298,BURGLARY AUTO,10/22/2021 12:00:00 AM,1899-12-31T06:40:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1700 BLOCK PARKER ST
Berkeley, CA
(37.861081, -122.275984)",1700 BLOCK PARKER ST,Berkeley,CA
21059611,BURGLARY RESIDENTIAL,12/25/2021 12:00:00 AM,1899-12-31T22:30:00.000,BURGLARY - RESIDENTIAL,6,03/18/2022 12:00:00 AM,"1500 BLOCK FRANCISCO ST
Berkeley, CA
(37.873976, -122.282257)",1500 BLOCK FRANCISCO ST,Berkeley,CA
22003566,DOMESTIC VIOLENCE,01/23/2022 12:00:00 AM,1899-12-31T23:25:00.000,FAMILY OFFENSE,0,03/18/2022 12:00:00 AM,"1500 BLOCK RUSSELL ST
Berkeley, CA
(37.854935, -122.279224)",1500 BLOCK RUSSELL ST,Berkeley,CA
22006535,ASSAULT/BATTERY FEL.,02/10/2022 12:00:00 AM,1899-12-31T16:18:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"2300 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 BLOCK TELEGRAPH AVE,Berkeley,CA
21050397,BURGLARY AUTO,10/30/2021 12:00:00 AM,1899-12-31T15:33:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"2400 BLOCK SPAULDING AVE
Berkeley, CA
(37.864144, -122.280257)",2400 BLOCK SPAULDING AVE,Berkeley,CA
22090322,IDENTITY THEFT,03/11/2022 12:00:00 AM,1899-12-31T01:10:00.000,FRAUD,5,03/18/2022 12:00:00 AM,"1600 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.877697, -122.273684)",1600 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
21054234,THEFT MISD. (UNDER $950),11/19/2021 12:00:00 AM,1899-12-31T17:00:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1300 BLOCK SAN PABLO AVE
Berkeley, CA
(37.880229, -122.295798)",1300 BLOCK SAN PABLO AVE,Berkeley,CA
21091562,BURGLARY AUTO,12/08/2021 12:00:00 AM,1899-12-31T22:30:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"3400 BLOCK ADELINE ST
Berkeley, CA
(37.846403, -122.272815)",3400 BLOCK ADELINE ST,Berkeley,CA
21057103,BURGLARY AUTO,12/09/2021 12:00:00 AM,1899-12-31T12:30:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"100 BLOCK SEAWALL DR
Berkeley, CA
(37.863643, -122.317435)",100 BLOCK SEAWALL DR,Berkeley,CA
22090077,BURGLARY RESIDENTIAL,01/14/2022 12:00:00 AM,1899-12-31T16:14:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 BLOCK ALLSTON WAY,Berkeley,CA
22000583,DISTURBANCE,01/04/2022 12:00:00 AM,1899-12-31T22:59:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2000 BLOCK ESSEX ST
Berkeley, CA
(37.853552, -122.268286)",2000 BLOCK ESSEX ST,Berkeley,CA
22011118,VEHICLE STOLEN,03/01/2022 12:00:00 AM,1899-12-31T00:01:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"1700 BLOCK SAN PABLO AVE
Berkeley, CA
(37.87325, -122.293558)",1700 BLOCK SAN PABLO AVE,Berkeley,CA
21047539,SEXUAL ASSAULT FEL.,10/15/2021 12:00:00 AM,1899-12-31T01:54:00.000,SEX CRIME,5,03/18/2022 12:00:00 AM,"2300 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 BLOCK TELEGRAPH AVE,Berkeley,CA
22004605,VANDALISM,01/29/2022 12:00:00 AM,1899-12-31T21:55:00.000,VANDALISM,6,03/18/2022 12:00:00 AM,"800 UNIVERSITY AVE
Berkeley, CA
(37.86771, -122.298465)",800 UNIVERSITY AVE,Berkeley,CA
21043924,THEFT MISD. (UNDER $950),09/23/2021 12:00:00 AM,1899-12-31T07:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"2536 FULTON ST
Berkeley, CA
(37.863173, -122.265013)",2536 FULTON ST,Berkeley,CA
22000542,DISTURBANCE,01/04/2022 12:00:00 AM,1899-12-31T18:16:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2400 BLOCK DWIGHT WAY
Berkeley, CA
(37.864826, -122.260719)",2400 BLOCK DWIGHT WAY,Berkeley,CA
21051031,ASSAULT/BATTERY MISD.,11/03/2021 12:00:00 AM,1899-12-31T20:30:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1600 BLOCK MILVIA ST
Berkeley, CA
(37.877951, -122.271395)",1600 BLOCK MILVIA ST,Berkeley,CA
21052358,DISTURBANCE,11/11/2021 12:00:00 AM,1899-12-31T14:32:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"3075 ADELINE ST
Berkeley, CA
(37.853182, -122.269557)",3075 ADELINE ST,Berkeley,CA
22001799,VANDALISM,01/12/2022 12:00:00 AM,1899-12-31T18:10:00.000,VANDALISM,3,03/18/2022 12:00:00 AM,"2900 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.855998, -122.271278)",2900 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
21054273,BURGLARY RESIDENTIAL,11/22/2021 12:00:00 AM,1899-12-31T02:50:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"1000 BLOCK JONES ST
Berkeley, CA
(37.875962, -122.296521)",1000 BLOCK JONES ST,Berkeley,CA
21046410,GUN/WEAPON,10/08/2021 12:00:00 AM,1899-12-31T10:50:00.000,WEAPONS OFFENSE,5,03/18/2022 12:00:00 AM,"2100 BLOCK DWIGHT WAY
Berkeley, CA
(37.863959, -122.267432)",2100 BLOCK DWIGHT WAY,Berkeley,CA
21091224,THEFT MISD. (UNDER $950),10/07/2021 12:00:00 AM,1899-12-31T23:45:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"3000 BLOCK FULTON ST
Berkeley, CA
(37.855684, -122.263491)",3000 BLOCK FULTON ST,Berkeley,CA
22002660,THEFT MISD. (UNDER $950),01/18/2022 12:00:00 AM,1899-12-31T15:00:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
22090229,THEFT MISD. (UNDER $950),02/16/2022 12:00:00 AM,1899-12-31T11:50:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
21091603,THEFT FELONY (OVER $950),12/17/2021 12:00:00 AM,1899-12-31T08:00:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2800 BLOCK WEBSTER ST
Berkeley, CA
(37.855935, -122.250579)",2800 BLOCK WEBSTER ST,Berkeley,CA
22009765,VEHICLE STOLEN,03/01/2022 12:00:00 AM,1899-12-31T19:30:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"3000 BLOCK SACRAMENTO ST
Berkeley, CA
(37.853275, -122.279078)",3000 BLOCK SACRAMENTO ST,Berkeley,CA
21045474,THEFT MISD. (UNDER $950),10/02/2021 12:00:00 AM,1899-12-31T23:45:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2151 SHATTUCK AVE
Berkeley, CA
(37.870473, -122.26778)",2151 SHATTUCK AVE,Berkeley,CA
22007723,VEHICLE STOLEN,02/13/2022 12:00:00 AM,1899-12-31T17:30:00.000,MOTOR VEHICLE THEFT,0,03/18/2022 12:00:00 AM,"1300 BLOCK ADDISON ST
Berkeley, CA
(37.868912, -122.28608)",1300 BLOCK ADDISON ST,Berkeley,CA
22006109,DISTURBANCE,02/08/2022 12:00:00 AM,1899-12-31T09:35:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.881957, -122.269551)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
22004115,VEHICLE STOLEN,01/26/2022 12:00:00 AM,1899-12-31T16:30:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"1731 WARD ST
Berkeley, CA
(37.858459, -122.274919)",1731 WARD ST,Berkeley,CA
22004316,VANDALISM,01/28/2022 12:00:00 AM,1899-12-31T08:00:00.000,VANDALISM,5,03/18/2022 12:00:00 AM,"900 BLOCK HARRISON ST
Berkeley, CA
(37.881669, -122.299372)",900 BLOCK HARRISON ST,Berkeley,CA
22010893,BURGLARY AUTO,03/08/2022 12:00:00 AM,1899-12-31T20:15:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
21060128,BURGLARY AUTO,12/30/2021 12:00:00 AM,1899-12-31T08:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2800 BLOCK SACRAMENTO ST
Berkeley, CA
(37.856769, -122.27984)",2800 BLOCK SACRAMENTO ST,Berkeley,CA
22005711,THEFT FELONY (OVER $950),02/04/2022 12:00:00 AM,1899-12-31T19:30:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"700 BLOCK ENSENADA AVE
Berkeley, CA
(37.894636, -122.284305)",700 BLOCK ENSENADA AVE,Berkeley,CA
22008939,BURGLARY AUTO,02/24/2022 12:00:00 AM,1899-12-31T17:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2400 BLOCK GRANT ST
Berkeley, CA
(37.864714, -122.274572)",2400 BLOCK GRANT ST,Berkeley,CA
21091425,BURGLARY RESIDENTIAL,11/05/2021 12:00:00 AM,1899-12-31T16:15:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"2600 BLOCK ELLSWORTH ST
Berkeley, CA
(37.862563, -122.262599)",2600 BLOCK ELLSWORTH ST,Berkeley,CA
22008091,VEHICLE STOLEN,02/19/2022 12:00:00 AM,1899-12-31T17:00:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"1800 BLOCK WOOLSEY ST
Berkeley, CA
(37.851324, -122.272873)",1800 BLOCK WOOLSEY ST,Berkeley,CA
21047297,THEFT MISD. (UNDER $950),09/30/2021 12:00:00 AM,1899-12-31T15:11:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"3200 BLOCK SHATTUCK AVE
Berkeley, CA
(37.852237, -122.2661)",3200 BLOCK SHATTUCK AVE,Berkeley,CA
21091573,BURGLARY COMMERCIAL,12/11/2021 12:00:00 AM,1899-12-31T19:22:00.000,BURGLARY - COMMERCIAL,6,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
22090192,BURGLARY AUTO,02/12/2022 12:00:00 AM,1899-12-31T09:20:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"2540 COLLEGE AVE AVE
Berkeley, CA
(37.864148, -122.253751)",2540 COLLEGE AVE AVE,Berkeley,CA
22011999,THEFT FELONY (OVER $950),12/24/2021 12:00:00 AM,1899-12-31T08:00:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2500 BLOCK WEBSTER ST
Berkeley, CA
(37.855659, -122.256395)",2500 BLOCK WEBSTER ST,Berkeley,CA
22011385,BURGLARY COMMERCIAL,03/11/2022 12:00:00 AM,1899-12-31T15:50:00.000,BURGLARY - COMMERCIAL,5,03/18/2022 12:00:00 AM,"1901 HEARST AVE
Berkeley, CA
(37.873409, -122.272689)",1901 HEARST AVE,Berkeley,CA
22007370,THEFT MISD. (UNDER $950),02/11/2022 12:00:00 AM,1899-12-31T15:53:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1600 BLOCK SHATTUCK AVE
Berkeley, CA
(37.878113, -122.269114)",1600 BLOCK SHATTUCK AVE,Berkeley,CA
22005377,ASSAULT/BATTERY MISD.,02/03/2022 12:00:00 AM,1899-12-31T16:22:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"1800 BLOCK SOLANO AVE
Berkeley, CA
(37.891332, -122.279975)",1800 BLOCK SOLANO AVE,Berkeley,CA
22005376,NARCOTICS,02/03/2022 12:00:00 AM,1899-12-31T16:21:00.000,DRUG VIOLATION,4,03/18/2022 12:00:00 AM,"2607 ELLSWORTH ST
Berkeley, CA
(37.862366, -122.262558)",2607 ELLSWORTH ST,Berkeley,CA
21051279,VEHICLE STOLEN,11/04/2021 12:00:00 AM,1899-12-31T17:00:00.000,MOTOR VEHICLE THEFT,4,03/18/2022 12:00:00 AM,"1120 HEARST AVE
Berkeley, CA
(37.870488, -122.291859)",1120 HEARST AVE,Berkeley,CA
22090315,BURGLARY AUTO,03/10/2022 12:00:00 AM,1899-12-31T02:30:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"900 BLOCK SANTA BARBARA RD
Berkeley, CA
(37.892607, -122.268395)",900 BLOCK SANTA BARBARA RD,Berkeley,CA
22009629,VEHICLE STOLEN,02/25/2022 12:00:00 AM,1899-12-31T23:00:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"700 BLOCK GRIZZLY PEAK BLVD
Berkeley, CA
(37.899241, -122.265058)",700 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA
21057262,BURGLARY RESIDENTIAL,12/08/2021 12:00:00 AM,1899-12-31T09:16:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"1588 HENRY ST
Berkeley, CA
(37.878467, -122.270294)",1588 HENRY ST,Berkeley,CA
22002784,THEFT MISD. (UNDER $950),01/19/2022 12:00:00 AM,1899-12-31T13:25:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
21052313,VEHICLE STOLEN,11/11/2021 12:00:00 AM,1899-12-31T06:15:00.000,MOTOR VEHICLE THEFT,4,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
21091610,BURGLARY AUTO,12/18/2021 12:00:00 AM,1899-12-31T21:40:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 BLOCK ALLSTON WAY,Berkeley,CA
22090235,BURGLARY AUTO,02/15/2022 12:00:00 AM,1899-12-31T18:15:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"2700 BLOCK DOHR ST
Berkeley, CA
(37.857694, -122.281628)",2700 BLOCK DOHR ST,Berkeley,CA
21045168,BURGLARY RESIDENTIAL,10/01/2021 12:00:00 AM,1899-12-31T02:15:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"3404 KING ST
Berkeley, CA
(37.846388, -122.273111)",3404 KING ST,Berkeley,CA
22008207,DISTURBANCE,02/20/2022 12:00:00 AM,1899-12-31T14:17:00.000,DISORDERLY CONDUCT,0,03/18/2022 12:00:00 AM,"1500 BLOCK DERBY ST
Berkeley, CA
(37.858863, -122.279025)",1500 BLOCK DERBY ST,Berkeley,CA
21059981,ROBBERY,12/29/2021 12:00:00 AM,1899-12-31T08:50:00.000,ROBBERY,3,03/18/2022 12:00:00 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
21043065,THEFT MISD. (UNDER $950),09/19/2021 12:00:00 AM,1899-12-31T16:50:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"900 BLOCK HEINZ AVE
Berkeley, CA
(37.853479, -122.291905)",900 BLOCK HEINZ AVE,Berkeley,CA
21052350,THEFT FELONY (OVER $950),11/04/2021 12:00:00 AM,1899-12-31T16:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"2600 BLOCK WARRING ST
Berkeley, CA
(37.863934, -122.250262)",2600 BLOCK WARRING ST,Berkeley,CA
21055721,BURGLARY RESIDENTIAL,12/01/2021 12:00:00 AM,1899-12-31T18:00:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"2600 BLOCK SACRAMENTO ST
Berkeley, CA
(37.860334, -122.280567)",2600 BLOCK SACRAMENTO ST,Berkeley,CA
22012151,VEHICLE STOLEN,03/15/2022 12:00:00 AM,1899-12-31T12:00:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"2400 BLOCK WOOLSEY ST
Berkeley, CA
(37.853218, -122.258076)",2400 BLOCK WOOLSEY ST,Berkeley,CA
21059729,FRAUD/FORGERY,12/08/2021 12:00:00 AM,1899-12-31T20:00:00.000,FRAUD,3,03/18/2022 12:00:00 AM,"600 BLOCK ADDISON ST
Berkeley, CA
(37.865749, -122.30197)",600 BLOCK ADDISON ST,Berkeley,CA
21049176,BURGLARY AUTO,10/24/2021 12:00:00 AM,1899-12-31T16:20:00.000,BURGLARY - VEHICLE,0,03/18/2022 12:00:00 AM,"2300 BLOCK 4TH ST
Berkeley, CA
(37.862817, -122.298359)",2300 BLOCK 4TH ST,Berkeley,CA
21044598,BURGLARY AUTO,09/27/2021 12:00:00 AM,1899-12-31T21:40:00.000,BURGLARY - VEHICLE,1,03/18/2022 12:00:00 AM,"1476 10TH ST
Berkeley, CA
(37.876522, -122.29577)",1476 10TH ST,Berkeley,CA
21060022,VEHICLE STOLEN,12/28/2021 12:00:00 AM,1899-12-31T22:00:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"1200 BLOCK DERBY ST
Berkeley, CA
(37.857876, -122.286598)",1200 BLOCK DERBY ST,Berkeley,CA
22003401,GUN/WEAPON,01/22/2022 12:00:00 AM,1899-12-31T23:55:00.000,WEAPONS OFFENSE,6,03/18/2022 12:00:00 AM,"900 BLOCK GILMAN ST
Berkeley, CA
(37.879677, -122.299779)",900 BLOCK GILMAN ST,Berkeley,CA
21046446,THEFT MISD. (UNDER $950),10/08/2021 12:00:00 AM,1899-12-31T15:00:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"800 BLOCK POTTER ST
Berkeley, CA
(37.850808, -122.294639)",800 BLOCK POTTER ST,Berkeley,CA
21047615,THEFT MISD. (UNDER $950),10/15/2021 12:00:00 AM,1899-12-31T13:58:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.88014, -122.297498)",1000 BLOCK GILMAN ST,Berkeley,CA
22090028,BURGLARY AUTO,01/05/2022 12:00:00 AM,1899-12-31T22:20:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1800 BLOCK SHATTUCK AVE
Berkeley, CA
(37.874781, -122.268758)",1800 BLOCK SHATTUCK AVE,Berkeley,CA
22010128,THEFT MISD. (UNDER $950),03/04/2022 12:00:00 AM,1899-12-31T09:20:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2300 BLOCK SAN PABLO AVE
Berkeley, CA
(37.864385, -122.290697)",2300 BLOCK SAN PABLO AVE,Berkeley,CA
21059352,DISTURBANCE,12/23/2021 12:00:00 AM,1899-12-31T22:00:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"1900 BLOCK ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 BLOCK ALLSTON WAY,Berkeley,CA
21091273,THEFT FELONY (OVER $950),10/19/2021 12:00:00 AM,1899-12-31T02:49:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"800 BLOCK MENDOCINO AVE
Berkeley, CA
(37.893148, -122.274809)",800 BLOCK MENDOCINO AVE,Berkeley,CA
22001583,THEFT MISD. (UNDER $950),01/11/2022 12:00:00 AM,1899-12-31T14:30:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2200 BLOCK DWIGHT WAY
Berkeley, CA
(37.864238, -122.265263)",2200 BLOCK DWIGHT WAY,Berkeley,CA
21055840,VANDALISM,12/02/2021 12:00:00 AM,1899-12-31T17:05:00.000,VANDALISM,4,03/18/2022 12:00:00 AM,"1300 BLOCK NORTHSIDE AVE
Berkeley, CA
(37.881138, -122.28875)",1300 BLOCK NORTHSIDE AVE,Berkeley,CA
21049113,THEFT FELONY (OVER $950),10/23/2021 12:00:00 AM,1899-12-31T09:00:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2300 BLOCK HILGARD AVE
Berkeley, CA
(37.878173, -122.264359)",2300 BLOCK HILGARD AVE,Berkeley,CA
21050805,BURGLARY AUTO,11/02/2021 12:00:00 AM,1899-12-31T16:37:00.000,BURGLARY - VEHICLE,2,03/18/2022 12:00:00 AM,"3000 BLOCK ACTON ST
Berkeley, CA
(37.85306, -122.281362)",3000 BLOCK ACTON ST,Berkeley,CA
21049900,THEFT MISD. (UNDER $950),10/25/2021 12:00:00 AM,1899-12-31T19:00:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2700 BLOCK SHATTUCK AVE
Berkeley, CA
(37.859802, -122.267177)",2700 BLOCK SHATTUCK AVE,Berkeley,CA
22004165,ROBBERY,01/27/2022 12:00:00 AM,1899-12-31T11:56:00.000,ROBBERY,4,03/18/2022 12:00:00 AM,"2400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.865772, -122.267643)",2400 BLOCK SHATTUCK AVE,Berkeley,CA
21058612,ARSON,12/18/2021 12:00:00 AM,1899-12-31T20:11:00.000,ARSON,6,03/18/2022 12:00:00 AM,"2000 BLOCK ASHBY AVE
Berkeley, CA
(37.854922, -122.268648)",2000 BLOCK ASHBY AVE,Berkeley,CA
21053852,VEHICLE STOLEN,11/20/2021 12:00:00 AM,1899-12-31T09:00:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"1500 BLOCK WALNUT ST
Berkeley, CA
(37.880376, -122.268183)",1500 BLOCK WALNUT ST,Berkeley,CA
21048822,BURGLARY AUTO,10/22/2021 12:00:00 AM,1899-12-31T11:00:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 BLOCK ALLSTON WAY,Berkeley,CA
21045097,VANDALISM,10/01/2021 12:00:00 AM,1899-12-31T06:40:00.000,VANDALISM,5,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21051094,BRANDISHING,11/04/2021 12:00:00 AM,1899-12-31T08:00:00.000,WEAPONS OFFENSE,4,03/18/2022 12:00:00 AM,"2700 BLOCK MCGEE AVE
Berkeley, CA
(37.859259, -122.275787)",2700 BLOCK MCGEE AVE,Berkeley,CA
21051645,VANDALISM,11/07/2021 12:00:00 AM,1899-12-31T06:15:00.000,VANDALISM,0,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
21091212,BURGLARY AUTO,10/07/2021 12:00:00 AM,1899-12-31T17:45:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"1900 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871541, -122.272737)",1900 BLOCK UNIVERSITY AVE,Berkeley,CA
